mblogid,reposts_count,text,created_at,like_count,comments_count,user_name,user_followers,user_statuses,user_gender,scheme,airline
4078983022535088,3,【南昌一#星级酒店着火#：玻璃散落一地有人跳楼有人晕倒】2月25日，南昌市海航白金汇酒店楼上发生火灾。酒店2楼、3楼正冒着浓烟，有人员被困。“刚刚有位20多岁的女生从2楼跳下，摔到了腿。”现场目击者介绍，火势很大，有人被困，刚听到酒店一负责人接到通知说2311号房间有人晕倒。在现场看到，楼下​...全文,2017-02-25T02:13:00.000Z,2,4,新浪江西,525179,27730,f,http://m.weibo.cn/status/Ex8HYaDuw?mblogid=Ex8HYaDuw&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4078982330932122,49,【江西南昌一家星级酒店发生火灾被困人数不明】今早，江西南昌市红谷滩新区一家名为“海航白金汇酒店”的星级酒店发生火灾。消防人员已赶到现场，被困人数仍不清楚。另据新华社消息，着火楼层为二楼，正在装修，共有十多名工人在里面施工，火灾发生后，有人员被困。@央视新闻​,2017-02-25T02:10:00.000Z,106,59,中国日报,26632469,69201,m,http://m.weibo.cn/status/Ex8GR3Uue?mblogid=Ex8GR3Uue&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4078980858391450,2,每日邮报：切尔西主席巴克与中国一家资金雄厚的公司进行了会面，这家公司渴望投资英超俱乐部。HNAGroup（海航集团）是一家《财富》世界500强的公司，年收入超过200亿英镑，他们在斯坦福桥观看了足总杯切尔西4比1大胜彼得伯勒联的比赛（图左边是巴克右边是海航团队的人）。这次会面，是双方的第二次​...全文,2017-02-25T02:04:00.000Z,11,14,切尔西中文网,181838,53874,m,http://m.weibo.cn/status/Ex8EtzcZY?mblogid=Ex8EtzcZY&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4078980397162317,4,#追踪#25日南昌白金汇海航酒店发生火灾，目前浓烟不断，消防人员和医护人员正在现场抢救。粉丝在后台向江南君求助，酒店2406有人困在里面。江南君已报警求助，希望被困市民保持镇定，注意安全。​,2017-02-25T02:02:00.000Z,19,9,江南都市报,6700194,67100,m,http://m.weibo.cn/status/Ex8DJu3ff?mblogid=Ex8DJu3ff&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4078998135409470,6,#1054消防突发##南昌海航白金汇星级酒店大火#最新消息:死亡3人，伤14人！据不完全统计，南昌消防部门已出动了15辆消防车，160多名消防官兵（七个中队，加总队、支队全勤指挥部160多人）参与救援。消防部门派了很多攻坚组进入酒店内部救人和疏散群众。截至目前，已从酒店疏散了两三百人。起火地点位​...全文,2017-02-25T03:13:00.000Z,0,3,江西应急广播,1454,1864,m,http://m.weibo.cn/status/Ex96lmHfw?mblogid=Ex96lmHfw&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4078998118599846,1,#老谈说事#【南昌一星级酒店着火：有人跳楼有人晕倒】25日8时许，海航白金汇酒店楼上发生火灾。酒店2楼、3楼正冒着浓烟。据悉，着火楼层为二楼，正在装修，共有十多名工人在里面施工，火灾发生后，有人员被困。目前消防人员已赶到现场，被困人数仍不清楚。南昌一星级酒店着火：有人跳楼有人晕倒视频：​...全文,2017-02-25T03:13:00.000Z,2,0,记者谈春平,245697,47219,m,http://m.weibo.cn/status/Ex96jA5dc?mblogid=Ex96jA5dc&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4078997615058699,17,25日8时，海航白金汇酒店楼上发生火灾。酒店2楼、3楼正冒着浓烟。据悉，着火楼层为二楼，正在装修，共有十多名工人在里面施工，火灾发生后，有人员被困。澎湃新闻的秒拍视频​​​,2017-02-25T03:11:00.000Z,16,3,军事那点儿事,457752,9026,m,http://m.weibo.cn/status/Ex95vldZV?mblogid=Ex95vldZV&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4078997065940878,2,#醉眼观天下#【突发】据@江南都市报今天早上江西南昌市红谷滩新区一家名为“海航白金汇酒店”的星级酒店发生火灾。据悉着火楼层为二楼正在装修，共有十多名工人在里面施工，火灾发生后，有人员被困。据一位饶姓酒店工作人员介绍，火灾原因是楼内唱天下ktv装修时切割楼梯把手时火星引燃附近建筑垃圾。​,2017-02-25T03:09:00.000Z,3,2,安广禄,12456,29146,m,http://m.weibo.cn/status/Ex94CoVuC?mblogid=Ex94CoVuC&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4078996067107002,82,【南昌一星级酒店着火：有人跳楼有人晕倒】25日8时许，海航白金汇酒店楼上发生火灾。酒店2楼、3楼正冒着浓烟。据悉，着火楼层为二楼，正在装修，共有十多名工人在里面施工，火灾发生后，有人员被困。目前消防人员已赶到现场，被困人数仍不清楚。南昌一星级酒店着火：有人跳楼有人晕倒澎湃新闻的秒拍视频​,2017-02-25T03:05:00.000Z,85,76,财经网,22924660,126347,m,http://m.weibo.cn/status/Ex930tOR4?mblogid=Ex930tOR4&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4078994481800326,3,"突发！2月25日8时许，南昌市红谷滩新区海航白金汇酒店楼上发生火灾。火楼层是位于2楼的唱天下KTV，10时50分左右，中国江西网记者跟随救护车来到火灾现场附近的中环医院，刚从火灾中...”微游江西的秒拍视频(使用#秒拍#录制,免流量看热门短视频!)​",2017-02-25T02:58:00.000Z,1,1,大江网练蒙蒙,111002,16624,m,http://m.weibo.cn/status/Ex90s7ylw?mblogid=Ex90s7ylw&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4078993357194209,9,#红星追踪#【南昌酒店大火疑装修引发3名伤者已送医】今日8时许，南昌市红谷滩新区海航白金汇酒店楼上发生火灾，现场浓烟，交通受阻。红星新闻记者从中国江西网记者处了解到，海航白金汇酒店火灾是因为KTV装修引起，装修工人把垃圾和纸都堆在扶梯口，早上工作人员在切割扶梯时火星四溅，引燃了堆放在旁​...全文,2017-02-25T02:54:00.000Z,4,4,红星新闻,208404,1865,f,http://m.weibo.cn/status/Ex8YDubxD?mblogid=Ex8YDubxD&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4078993130601259,2,#南昌海航白金汇酒店大火#现在明火已经被扑灭，消防车辆正在对酒店大楼进行排烟作业，另外，酒店陆续有被困人员被救出，其中有部分处于晕厥状态，现场医护人员立即对晕厥的被救者进行紧急输氧和心肺复苏，外据了解，现场有一名男子被戴着手铐带出。澎湃新闻的秒拍视频​,2017-02-25T02:53:00.000Z,3,1,辽视第一时间,583073,170119,m,http://m.weibo.cn/status/Ex8Yh2wpJ?mblogid=Ex8Yh2wpJ&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4078992103829169,6,2月25日8时许，南昌市红谷滩白金汇海航酒店发生火灾，有人员被困受伤，现场有关部门正全力救援。目前失火原因正在调查。截止发稿时间，现场明火已被熄灭。目前红谷中大道往南昌大桥方向已交通管制，提醒各位车主绕行。​,2017-02-25T02:49:00.000Z,3,4,智慧红谷滩,5644,6878,f,http://m.weibo.cn/status/Ex8WCg48N?mblogid=Ex8WCg48N&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079010398400015,50,#权威发布#【关于南昌市红谷滩白金汇海航酒店火灾信息发布】2017年2月25日8时许，红谷中大道348号白金汇海航酒店二楼发生火灾。南昌支队立即调派7个中队、15辆消防车、1台排烟车、1台消防机器人和160余名官兵到现场施救。郭安市长，涂建生副市长，房凌春总队长，刘辉参谋长等省市领导现场指挥作战。截​...全文,2017-02-25T04:02:00.000Z,8,7,江西消防,135355,13251,m,http://m.weibo.cn/status/Ex9q7zfe7?mblogid=Ex9q7zfe7&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079008494813900,30,【江西南昌一酒店发生火灾】今早，江西南昌市红谷滩新区一家名为“海航白金汇酒店”的星级酒店发生火灾，目前疏散群众260余人，明火已灭。火灾已致2人死亡，14人受伤，消防攻坚组正逐层二次排查被困人员。​宾馆功能多样，人员聚集，发生火灾时，往往造成严重的人员伤亡事故，宾馆消防安全知识你必须​...全文,2017-02-25T03:54:00.000Z,5,1,陕西消防,309930,14459,m,http://m.weibo.cn/status/Ex9n3kcjy?mblogid=Ex9n3kcjy&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079007567417458,6,【南昌一酒店发生火灾已致3人死亡14人受伤】今早，江西南昌市红谷滩新区一家名为“海航白金汇酒店”的星级酒店发生火灾。记者从南昌市消防支队了解到，消防共出动救援力量160多人，消防车19辆。经过紧张救援，疏散群众三百多人，明火已灭。火灾已致3人死亡，14人受伤。现场：南昌一酒店发生火灾消防出动救援​,2017-02-25T03:50:00.000Z,8,8,新浪资讯台,7911646,73287,m,http://m.weibo.cn/status/Ex9lyv7Cq?mblogid=Ex9lyv7Cq&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079006356208737,5,#南昌一家星级酒店发生火灾已致2人死亡#今天早上，江西南昌市红谷滩新区一家名为“海航白金汇酒店”的星级酒店发生火灾。截至9点43分，明火被扑灭，疏通楼上住户260多人，另有16人被送往医院，其中死亡2人。经攻坚组对浓烟较大的火场三、四层房间搜索，暂未发现被困人员。火场正在继续搜寻。（央广）​,2017-02-25T03:46:00.000Z,1,0,东广新闻台,751200,57753,m,http://m.weibo.cn/status/Ex9jBq3aV?mblogid=Ex9jBq3aV&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079006279867721,1,【南昌星级酒店火灾已致3死14伤】今早，江西省南昌市一家名为“海航白金汇酒店”的星级酒店发生火灾。现场浓烟滚滚，有人员被困经紧张救援，消防人员现场疏散群众三百多人，明火已灭。火灾已致3人死亡，14人受伤，目前攻坚组正逐层二次排查被困人员。中国江西网记者在现场看到，救援进入尾声，有一人戴​...全文,2017-02-25T03:45:00.000Z,1,1,杭州网,864801,53805,f,http://m.weibo.cn/status/Ex9jtFp2N?mblogid=Ex9jtFp2N&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079005147634852,19,#南昌海航白金汇大火#【南昌海航白金汇酒店着火续：火灾已致14人受伤3人死亡】2月25日，南昌市红谷滩新区海航白金汇酒店二楼发生火灾。南昌市消防支队立即调派调派7个中队、15辆消防车、1台排烟车、1台消防机器人和160余名官兵到现场施救。江西省消防总队发布最新消息，截至9时43分，明火已经扑灭，疏​...全文,2017-02-25T03:41:00.000Z,16,19,江西日报,2803847,57791,m,http://m.weibo.cn/status/Ex9hEw2aM?mblogid=Ex9hEw2aM&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079004976049557,7,#南昌身边事#【南昌一酒店发生火灾已致3人死亡，14人受伤】今早，南昌市红谷滩新区一家名为“海航白金汇酒店”的星级酒店发生火灾。目前消防人员已赶到现场。据悉，着火楼层为二楼，正在装修，有十多名工人在里面施工，火灾发生后有人员被困。消防共出动救援力量160多人，消防车19辆。经过紧张救援，​...全文,2017-02-25T03:40:00.000Z,6,6,南昌事儿,263172,6662,m,http://m.weibo.cn/status/Ex9hnpnLv?mblogid=Ex9hnpnLv&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079004846039618,4,【直播|南昌星级酒店起火致3死14伤1人戴手铐被带出】目前经过紧张救援，疏散群众三百多人，明火已灭。据海航白金汇酒店保安介绍，火灾是因为唱天下KTV装修引起。早上工作人员在切割扶梯时火星四溅，引燃了堆放在旁边的垃圾和纸，才引起了大火。直播间→南昌一星级酒店起火​,2017-02-25T03:40:00.000Z,12,2,一点资讯,3122777,9963,m,http://m.weibo.cn/status/Ex9haplbc?mblogid=Ex9haplbc&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079003637749141,1,【入股切尔西？】据英国媒体《每日邮报》报道，海航集团有意收购收购一家英超俱乐部，而且已经和切尔西主席布鲁斯-巴克取得联系，双方目前已经进行了两次会面，其中有一次是布鲁斯-巴克亲自造访海航进行协商。切尔西计划重建主场斯坦福桥，将原主场扩建为可容纳60000名观众的球场，预计将耗费5亿英镑，​...全文,2017-02-25T03:35:00.000Z,3,4,Goal够力足球,253580,37551,m,http://m.weibo.cn/status/Ex9fdwvU9?mblogid=Ex9fdwvU9&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079002827761810,60,#突发#【江西南昌一酒店发生火灾已致3人死亡，14人受伤】今早，江西南昌市红谷滩新区一家名为“海航白金汇酒店”的星级酒店发生火灾。记者从南昌市消防支队了解到，目前疏散群众三百多人，明火已灭。火灾已致3人死亡，14人受伤，目前攻坚组正逐层二次排查被困人员。​,2017-02-25T03:32:00.000Z,54,38,央视财经,22321986,54069,m,http://m.weibo.cn/status/Ex9dUwzcu?mblogid=Ex9dUwzcu&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079002685553041,3,《江西南昌一酒店起火多人被困伤亡不明》2月25日，南昌市红谷滩新区海航白金汇酒店发生火灾，现场浓烟滚滚。江西南昌一酒店起火多人被困伤亡不明@网易新闻客户端#网易新闻#​,2017-02-25T03:31:00.000Z,5,4,光头郑重,111172,7360,m,http://m.weibo.cn/status/Ex9dGniBb?mblogid=Ex9dGniBb&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079002530928514,28,【江西南昌一家星级酒店发生火灾已致3人死亡，14人受伤】今早，江西南昌市红谷滩新区一家名为“海航白金汇酒店”的星级酒店发生火灾。着火楼层为二楼，正在装修，共有十多名工人在里面施工。当地消防部门出动救援力量160多人，消防车19辆。经过紧张救援，疏散群众三百多人，明火已灭。火灾已致3人死亡​...全文,2017-02-25T03:30:00.000Z,33,28,广州日报,10713980,90921,m,http://m.weibo.cn/status/Ex9dr3Ty2?mblogid=Ex9dr3Ty2&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079002357940612,1,【江西南昌一家星级酒店发生火灾已致3人死亡，14人受伤】今早，江西南昌市红谷滩新区一家名为“海航白金汇酒店”的星级酒店发生火灾。另据新华社消息，着火楼层为二楼，正在装修，共有十多名工人在里面施工，火灾发生后，有人员被困。记者从南昌市消防支队了解到，消防共出动救援力量160多人，消防车1​...全文,2017-02-25T03:30:00.000Z,3,0,华商晨报,2997063,52168,m,http://m.weibo.cn/status/Ex9d9xjIo?mblogid=Ex9d9xjIo&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079001720626119,10,#突发#【南昌市红谷滩一酒店发生火灾现场浓烟滚滚】2月25日8时许，江西省南昌市红谷滩白金汇.海航酒店发生火灾，现场浓烟滚滚。记者采访了从9楼逃生下来的市民，市民脸上有被烟熏的痕迹，满眼泪花。南昌市消防大队已赶到现场，另据报道，火灾已致3死14伤。看看新闻Knews的秒拍视频​,2017-02-25T03:27:00.000Z,4,2,东方网,3530624,64972,f,http://m.weibo.cn/status/Ex9c82CSH?mblogid=Ex9c82CSH&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079000940952764,344,#视野#【南昌星级酒店火灾已致3死有女生跳楼逃命】今早，南昌市红谷滩新区一家名为“海航白金汇酒店”的星级酒店发生火灾。目击者称，有位20多岁的女生从2楼跳下，摔到了腿。据官方消息，目前明火已灭，火灾已致3人死亡，14人受伤。在救援现场，有一人戴着手铐被带出。突发：南昌一星级酒店发生火灾被困人数不明​,2017-02-25T03:24:00.000Z,325,719,头条新闻,51752682,122843,f,http://m.weibo.cn/status/Ex9aS3ZRa?mblogid=Ex9aS3ZRa&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079000927897337,4,内航的话海航和川航是我最喜欢的，各方面都很好，南航和厦航是最不喜欢的，不准点不负责任东西难吃。国际航空阿联酋&gt;泰国&gt;瑞士&gt;卡塔尔&gt;法国&gt;汉莎，最恶心是奥地利和维珍。​,2017-02-25T03:24:00.000Z,54,40,肚夫人,17751,945,f,http://m.weibo.cn/status/Ex9aQx8sp?mblogid=Ex9aQx8sp&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079000856940130,27,【南昌一家星级酒店发生火灾已致3人死亡14人受伤】今早，江西南昌一家名为“海航白金汇酒店”的星级酒店发生火灾。着火楼层为二楼，正在装修，共有十多名工人在里面施工，火灾发生后，有人员被困。消防共出动救援力量160多人，消防车19辆。经过紧张救援，明火已灭。火灾已致3人死亡，14人受伤。目前仍​...全文,2017-02-25T03:24:00.000Z,33,19,都市快报,6497524,54352,m,http://m.weibo.cn/status/Ex9aJt7rA?mblogid=Ex9aJt7rA&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4078998776941696,40,【江西南昌一酒店发生火灾，浓烟滚滚被困人数不详】澎湃新闻的秒拍视频2月25日早上，江西南昌市一家名为“海航白金汇酒店”的星级酒店发生火灾。现场浓烟滚滚，有人员被困，公安消防正在紧急救援，目前有3人被救出。公共聚集场所发生火灾，如何安全逃生？#消防知识#​,2017-02-25T03:15:00.000Z,22,24,安徽消防,266986,17588,m,http://m.weibo.cn/status/Ex97nt7QQ?mblogid=Ex97nt7QQ&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079027020377670,3,​【江西南昌一酒店发生火灾已致2死14伤】今天上午，江西省南昌市红谷滩白金汇海航酒店发生火灾，中午12时，北京青年报记者从南昌市人民政府新闻办公室获悉，截至目前火灾已造成2死14伤，火灾原因正在调查中。via北京青年报江西南昌一酒店发生火灾已致2死14伤​,2017-02-25T05:08:00.000Z,18,1,第一时间,9986772,25182,m,http://m.weibo.cn/status/Ex9QW1Afs?mblogid=Ex9QW1Afs&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079025070833760,4,【南昌一星级酒店发生火灾已致3人死亡，14人受伤】今早，江西南昌市红谷滩新区一家名为“海航白金汇酒店”的星级酒店发生火灾。据悉，着火楼层为二楼，当时正在装修。消防共出动救援力量160多人，消防车19辆。经过紧张救援，疏散群众三百多人，明火已灭。火灾已致3人死亡，14人受伤，目前攻坚组正逐层​...全文,2017-02-25T05:00:00.000Z,2,9,南京零距离,3510383,59677,m,http://m.weibo.cn/status/Ex9NN3uTK?mblogid=Ex9NN3uTK&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079024949222509,39,【江西南昌一酒店发生火灾已致2死16伤】今早，江西南昌市红谷滩新区“海航白金汇酒店”发生火灾。着火楼层为二楼，正在装修，十多名工人被困。经抢救，一伤者恢复心跳，火灾致2人死亡，16人受伤，目前没有新发现被困人员。初查火灾因切割装修材料引起，2名涉嫌肇事工人已被控制。央视新闻的秒拍视频​...全文,2017-02-25T04:59:00.000Z,65,34,中国日报,26632474,69201,m,http://m.weibo.cn/status/Ex9NACHc9?mblogid=Ex9NACHc9&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079023368310555,3,#1054消防突发##南昌白金汇海航酒店#这次火情，消防还调派了地震救援车前往施救，另外还有1台消防机器人，小编从来没见过，不过目前火灾已被扑灭，这些设备已经撤离现场，希望以后不再需要用到他们~@江西交通广播​,2017-02-25T04:53:00.000Z,1,2,江西应急广播,1454,1864,m,http://m.weibo.cn/status/Ex9L2yRXd?mblogid=Ex9L2yRXd&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079016640044360,2,#星级酒店着火#上午8时许，江西南昌红谷滩白金汇海航一家星级酒店发生火灾，现在浓烟烟滚滚，消防支队派19辆车支援，酒店人员被困，人数不名，目前已4人遇难，大火扑灭，严查酒店引起火灾的一切真相！给酒店的工作人员及遇难者一个完美的交代！​,2017-02-25T04:26:00.000Z,14,21,HONGYVE,3171,5469,f,http://m.weibo.cn/status/Ex9Ac0bxu?mblogid=Ex9Ac0bxu&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079016597544668,40,【南昌一家星级酒店发生火灾3人死亡14人受伤】25日早上，江西南昌市红谷滩新区一家名为“海航白金汇酒店”的星级酒店发生火灾。据悉，着火楼层为二楼，正在装修，共有十多名工人在里面施工，经过紧张救援，疏散群众三百多人，明火已灭。火灾已致3人死亡，14人受伤，目前攻坚组正逐层二次排查被困人员​...全文,2017-02-25T04:26:00.000Z,108,55,中国新闻周刊,37665671,93544,m,http://m.weibo.cn/status/Ex9A7vEIc?mblogid=Ex9A7vEIc&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079015717122810,1,#1054消防突发##南昌白金汇海航酒店突发大火#根据消防最新权威调查结果，初步判断了起火原因，为切割装修材料引起的，2名装修工人已经被控制，事故具体原因还在进一步调查。本次事故共造成2人死亡（之前3人死亡数据中，有一人奇迹恢复心跳）16人受伤送医，9人伤情不重已经出院。​,2017-02-25T04:23:00.000Z,0,1,江西应急广播,1454,1864,m,http://m.weibo.cn/status/Ex9yHtSY2?mblogid=Ex9yHtSY2&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079015587169666,2,【南昌星级酒店发生火灾！有女生跳楼逃命】今早，南昌市红谷滩新区一家名为“海航白金汇酒店”的星级酒店发生火灾。目击者称，有位20多岁的女生从2楼跳下，摔到了腿。据官方消息，目前明火已灭，火灾已致3人死亡，14人受伤。在救援现场，有一人戴着手铐被带出。突发：南昌一星级酒店发生火灾被困人数不明​,2017-02-25T04:22:00.000Z,5,1,大河网,2411134,48290,f,http://m.weibo.cn/status/Ex9yuu59M?mblogid=Ex9yuu59M&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079015084171709,21,【提醒|发生火灾怎么逃？】#每日消防小学堂#2月25日8时许，南昌红谷中大道白金汇海航酒店发生火灾，当地消防紧急出动救援，11时30分明火被扑灭，火灾造成2人死亡，16人送医，目前消防官兵正继续搜寻中。大火来临怎么办？你是否了解火灾逃生方法？#新疆消防#带你学消防、天天向上！@中国消防​,2017-02-25T04:20:00.000Z,3,3,新疆消防,60559,8640,m,http://m.weibo.cn/status/Ex9xGhvfD?mblogid=Ex9xGhvfD&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079077051130059,149,【南昌酒店火灾已致10人死亡7名相关责任人被控制】据江西南昌市人民政府新闻办消息，25日南昌海航白金汇酒店二楼发生火灾。经现场搜排，在中心火场捜寻到7名遇难者遗体。截至目前，火灾共造成10人死亡。初步调查火灾是由于切割装修材料引起，已有7名相关责任人员被公安机关控制。南昌酒店火灾已致10人死亡7名相关责任人被控制​,2017-02-25T08:26:00.000Z,288,591,Vista看天下,11975847,49270,m,http://m.weibo.cn/status/Exb9D4JYL?mblogid=Exb9D4JYL&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079076409174407,8,[中国酒店火灾致3人死亡两名男子被控制]南昌市海航白金汇酒店发生火灾后，两名男子被控制。中国酒店火灾致3人死亡两名男子被控制​,2017-02-25T08:24:00.000Z,7,5,俄罗斯卫星网,8798154,65316,m,http://m.weibo.cn/status/Exb8ACuGj?mblogid=Exb8ACuGj&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079076232704051,120,【#南昌酒店火灾#已致10人死亡7名相关责任人被控制】据江西南昌市人民政府新闻办消息，25日南昌海航白金汇酒店二楼发生火灾。经现场搜排，在中心火场捜寻到7名遇难者遗体。截至目前，火灾共造成10人死亡。初步调查火灾是由于切割装修材料引起，已有7名相关责任人员被公安机关控制。(记者王剑刘占昆)​,2017-02-25T08:23:00.000Z,165,98,中国新闻网,31336239,78606,m,http://m.weibo.cn/status/Exb8jblrJ?mblogid=Exb8jblrJ&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079075633149104,1,【南昌海航白金汇酒店二楼火灾致10人死亡7人被控制】2月25日16时，南昌市委宣传部发布消息称，当日8时22分，南昌市消防支队接到报警，红谷中大道348号海航白金汇酒店二楼发生火灾。截至目前，火灾共造成10人死亡。已有7名相关责任人员被公安机关控制，事故原因正在进一步调查。（新华日报）​,2017-02-25T08:21:00.000Z,10,0,西安晚报,4624300,71021,m,http://m.weibo.cn/status/Exb7ldde0?mblogid=Exb7ldde0&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079051398523262,51,【江西南昌一酒店发生火灾已致2死16伤】今早，江西南昌市红谷滩新区“海航白金汇酒店”发生火灾。着火楼层为二楼，正在装修，十多名工人被困。经抢救，一伤者恢复心跳，火灾致2人死亡，16人受伤，目前没有新发现被困人员。初查火灾因切割装修材料引起，2名涉嫌肇事工人已被控制。央视新闻的秒拍视频​,2017-02-25T06:45:00.000Z,53,19,新闻晨报,29439141,89026,m,http://m.weibo.cn/status/ExaufzLhY?mblogid=ExaufzLhY&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079039025486805,4,【#南昌海航白金汇大火#2名涉嫌肇事工人已被控制】2月25日8时22分，南昌市红谷中大道348号白金汇海航酒店二楼发生火灾。确切死亡人数为2人，因之前被宣告死亡的一名伤者突然恢复心跳，另有16人被送往医院救治，9人已出院。经初步调查，火灾是由于切割装修材料引起，2名涉嫌肇事工人已被控制，事故原因​...全文,2017-02-25T05:55:00.000Z,0,2,红星新闻,208405,1865,f,http://m.weibo.cn/status/Exaain1mR?mblogid=Exaain1mR&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079038970475365,1,#突发##南昌海航白金汇酒店大火#今天上午，红谷中大道白金汇海航酒店二楼发生火灾。南昌支队立即调派7个中队、15辆消防车、1台排烟车、1台消防机器人和160余名官兵到现场施救。据悉，本次火灾的确切死亡2人，之前被宣告死亡的一名伤者突然恢复心跳，医院目前对其正在全力抢救，另外本次火灾还有15人​...全文,2017-02-25T05:55:00.000Z,1,1,洪城一刀,157,1230,m,http://m.weibo.cn/status/Exaad1ZFb?mblogid=Exaad1ZFb&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
4079037674967726,1,【南昌一家星级酒店发生火灾有被困者跳楼摔断腿】25日上午8时许，江西南昌市红谷滩新区一家名为“海航白金汇酒店”的星级酒店发生火灾。据悉，着火楼层为二楼，正在装修，共有十多名工人在里面施工，火灾发生后，有人员被困。目击者称，现场火势很大，楼下碎玻璃散落一地，一名年轻女子从2楼跳下，摔​...全文,2017-02-25T05:50:00.000Z,3,0,北京视点,774663,6588,m,http://m.weibo.cn/status/Exa87kQkC?mblogid=Exa87kQkC&luicode=10000011&lfid=100103type%3D1%26q%3D%E6%B5%B7%E8%88%AA,海航
